id,avis,clean_avis
com.activision.callofduty.shooter,ce jeu est trop coll je recommande ce jeu,game coll recommend game
com.activision.callofduty.shooter,"Ce jeu est très bien surtout les modes de jeu, en particulier le mode multijoueur. Le seul problème c'est le temps de telechargement car sa prend beaucoup de place sur le téléphone,3 Go. Sinon ce jeu est très bien, c'est un bon jeu strategique. 👍",game good especially game mode particular multiplayer mode problem time download take lot space phone gb game good good strategic game
com.activision.callofduty.shooter,si tu es riche le jeu est bien et si tu n'as pas beaucoup d'argent il est vraiment pourri car 100% pay to win. et 30gb de stockage c'est encore plus abusé,rich game good not money rotten pay win gb storage abuse
com.activision.callofduty.shooter,"Très bon jeu, pour les fans de Call of Duty c'est un régal. En revanche, le jeu prend demande un espace de stockage conséquent, il me prend 35Ga, je vais donc le desinstaller.",good game fan treat hand game take request substantial storage space take ga desinstaller
com.activision.callofduty.shooter,je ne peux pas jouer passé que quand je rentre dans le jeux sa commence a compter arriver a 99/ on me dit ma connexion n'est pas fiable alors que je suis le seul sur le WiFi,play past enter game start count tell connection reliable wifi
com.activision.callofduty.shooter,Depuis que je l ai installé je sais viser,instal know aim
com.activision.callofduty.shooter,j'aimerais que vous ajouter un nouveau fusil de précision 🗿🗿,like add new precision rifle
com.activision.callofduty.shooter,je kiffe trop ce jeux un bijoux 🥰,like game jewelry
com.activision.callofduty.shooter,اللعبة جميلة بس ما فيهاش اللغة العربية وما تقدر إفهم اي حاجة,اللعبة جميلة بس ما فيهاش اللغة العربية وما تقدر إفهم اي حاجة
com.activision.callofduty.shooter,Le jeu est excellent pour mobile mais il est excessivement lourd dépassant les 16Go au total,game excellent mobile excessively heavy exceeding gb total
com.activision.callofduty.shooter,c'est le meilleur jeux FPS que je connaît dans tout les jeux FPS,good fps game know fps games
com.activision.callofduty.shooter,Trop d'espace ça prend trop d'espace,space take space
com.activision.callofduty.shooter,trép bon jeux,tirp good game
com.activision.callofduty.shooter,Toujours autant de cheater et rien n’est jamais fait pour y remédier malgré leurs signalement !!,cheater remedy despite report
com.activision.callofduty.shooter,c'est merveilleux je veux à trois doigt mais je ne peux pas,wonderful want finger not
com.activision.callofduty.shooter,"Superbe expérience de jeu, le gameplay est fluide, la prise en main agréable et la personnalisation des touches parmet de s'adapter au joueur. Seul bémol, l'appli commence à prendre de la place... Et les joueurs premium sont boostés par rapport au joueur lambda.",superb gaming experience gameplay fluid grip pleasant personalization parmet key adapt player downside app start space premium player boost compare average player
com.activision.callofduty.shooter,oui cette jeux et vraiment amusant 👌💥🔥 testé le à tous les gamer👌😁,yes game fun test gamer
com.activision.callofduty.shooter,jeu très bien fait . fait pour ceux qui sont fan des militaires,game fan soldier
com.activision.callofduty.shooter,On prends des BAN sans raison !!! il faut revoir votre système de sécurité c'est devenu agassant. Même IFERG c'est fait bannir du jeu !!??,ban reason review security system agassant iferg banish game
com.activision.callofduty.shooter,vraiment c'est un bon jeu cet jeu est meilleur,good game game well
com.activision.callofduty.shooter,Tres Bon jeux je le recommande,good game recommend
com.activision.callofduty.shooter,un bon jeux mais sa bug sur le techno pop 7,good game bug techno pop
com.activision.callofduty.shooter,"la meilleir expérience,gros big up aux développeurs du jeu,je suis un grand fan !",good experience big big game developer m big fan
com.activision.callofduty.shooter,"Le jeu est cool, les kills sont satisfaisants, les graphismes assez beau pour un jeu mobile, jeu bien optimisé, mais j'ai pas vu comment ils sont les contrôles tactiles vu que je joue à la manette (PS4)",game cool kill satisfactory graphic beautiful mobile game optimize game touch control play controller ps
com.activision.callofduty.shooter,se jeux est très cool il n'y a rien à dire,se pam cool
com.activision.callofduty.shooter,je ne peux même pas faire la mise à jour je dois supprimer toute mes applications pour le faire 😞 tandis que j'aime vraiment le jeux,not update delete application like game
com.activision.callofduty.shooter,moi après le dernier mise à jour le jeu ne bosse plus pardon aider moi,update game long work sorry help
com.activision.callofduty.shooter,ses mieux mais prends beaucoup de go et de moo svp gérez sa,well lot moo manage
com.activision.callofduty.shooter,good gammes But i hit the ( dogs and war machine and tarap master and difender ) you can chainge that,good gamme hit dog war machine tarap master difender chainge
com.activision.callofduty.shooter,"a chaque mise a jours c'est la galère, en plus prend beaucoup de place a chaque mise a jours,c'est pas une console cinon très bon jeux",update hassle addition take lot space update good cinon console
com.activision.callofduty.shooter,super jeu simple je vous le recommande. mais prand trop d'espace à chaque mise-à-jour,super simple game recommend pund space update
com.activision.callofduty.shooter,il faut diminuer l'espace mais bon la qualité de graphisme est tellement réaliste,space reduce hey quality graphic realistic
com.activision.callofduty.shooter,The Best Game Of Shooting,good game shooting
com.activision.callofduty.shooter,j'ai eu des bug au niveau des caisses secrète mitique ces normal ???,bugs crates secret mitic normal
com.activision.callofduty.shooter,call of duty mobile est un des meilleurs il a aucun défaut,mobile good defect
com.activision.callofduty.shooter,meilleur jeux que je connaisse,good game know
com.activision.callofduty.shooter,C'EST UN JEU EXTRAORDINAIRE QU'ON PEUT JOUER EN EQUIPE.,extraordinary game play team
com.activision.callofduty.shooter,"c'est quoi ça non mais il y a que des tricheurs et non plus ça lag beaucoup, et non plus j'ai claquer 100€ pour une arme légendaire et presque que tout est payant , je rejouera à ce jeux ci vous me donner des cp ou des trucs légendaire ou mythique car la contre des tricheurs qui sont déjà niveau légendaire en 1 seul jour c'est impossible sois vous me donner une récompense ou sois je le réinstaller plus, désolé mais la c'est du paye to win",cheater long lag lot long slam legendary weapon pay replay game cp legendary mythical stuff cheater legendary level day impossible reward pay win
com.activision.callofduty.shooter,certes ce jeu est très bien visuellement c'est bien monsieur le catastrophe avec les shooter qu'il y a dans le jeu et encore il y a des bugs et des blagues et le jeu n'est pas fluide à 100 💯,certainly game visually sir disaster shooter game bug joke game fluid
com.activision.callofduty.shooter,se jeux et neyt,se game neyt
com.activision.callofduty.shooter,"Gros stockage dans les prochaines années, je ne recommande pas.",big storage come year recommend
com.activision.callofduty.shooter,"Je viens de faire la mise à jour et depuis quand j'active le jeux, après 2 chargement le jeux affiche erreur. Je n'arrive plus à jouer depuis hier. Saison 3",update activate game loading game display error not able play yesterday season
com.activision.callofduty.shooter,pfff problème pour afficher mes camouflage d’armes depuis la nouvelle mise à jour,pfff problem display weapon camouflage new update
com.activision.callofduty.shooter,free fire ❎ Bobj❎ CALL of DUTY 🧠🥷✅,free fire bobj
com.activision.callofduty.shooter,El mejor juego de la historia,good game history
com.activision.callofduty.shooter,j'adore très Bon jeux,love good game
com.activision.callofduty.shooter,"le jeu est super , c'est juste avec la nouvelle mise a jour , j'ai des bugs au niveau dans le mode Zombie, quand je revien a la vie , je m'enfuis mais le corps est toujours sur place , il bouge pas",game great new update bugs zombie mode come life run away body
com.activision.callofduty.shooter,"super jeu, ça fait super longtemps que j'y joue ,j'adore. juste un petit truc ...depuis la mise à iour d'aujourd'hui les batailles vont que jusqu'à 40 points aulieu de 60 , donc les games sont plus courtes 😭",great game long time m play love little thing today battle point game short
com.activision.callofduty.shooter,meilleurs expériences de gaming,good gaming experience
com.activision.callofduty.shooter,meilleure jeux aux monde,good game world
com.activision.callofduty.shooter,meilleur jeu du monde,good game world
com.activision.callofduty.shooter,"le jeu me prend 35 Go de mémoire je ne peux même pas faire la dernière mise à jour. il faut tout télécharger à chaque fois dans le jeu après une maj (les maps et tout ça) J'y jouais depuis sa sortie, j'y ai mis de l'argent dedans. Mais les mises a jour impossible deviennent pénible.",game take gb memory not update download game time maj map play release money impossible update painful
